id;price;region;street_name;room_count;total_square;floor;subway;max_floor;street_number;living_square;kitchen_square
10426;129900;Дніпровський;Євгена Маланюка вул. (Сагайдака Степана);2;69;3;Лівобережна;17;101;34;18
10429;164000;Дніпровський;Туманяна Ованеса вул.;3;124;15;Лівобережна;25;15а;61;16
10430;120000;Подільський;Юрківська вул.;3;79,9;3;Тараса Шевченка;4;34а;55;13
10431;72498;Оболонський;Йорданська вул. (Гавро Лайоша);3;75;7;Оболонь;9;11Б;45;9
10435;75000;Оболонський;Оболонський просп.;2;48;5;Оболонь;9;12А;28;8
10437;79900;Голосіївський;Максимовича вул. (Трутенка Онуфрія);1;37;14;Васильківська;16;26;15;12
10438;158700;Шевченківський;Рейтарська вул.;3;72;4;Золоті Ворота;4;35а;46;9
10439;680000;Шевченківський;Гоголівська вул.;4;157;8;Лук'янівська;14;47;72;17
10440;290000;Шевченківський;Хмельницького Богдана вул.;3;134;12;Університет;20;42;100;15
10441;68500;Печерський;Генерала Алмазова вул. (Кутузова);1;32;5;Печерська;5;2;16;6
10442;34000;Солом'янський;Волошкова;1;35;1;Вокзальна;5;1;15;9
10444;57000;Дарницький;Харківське шосе;2;52;5;Вирлиця;9;61а;36;7,5
10446;179000;Дарницький;Зарічна вул.;2;70;22;Славутич;26;6;40;12
10447;350000;Голосіївський;Антоновича вул. (Горького);3;140;7;Палац Україна;12;131;66;55,3
10448;100000;Шевченківський;Салютна вул.;3;77;4;Сирець;16;42/46;45;12
10449;129900;Подільський;Тираспольська вул.;3;84;16;Сирець;16;54;47;11
10451;180000;Голосіївський;Заболотного академіка вул.;3;87;12;Теремки;25;15в;48;13
10453;48000;Шевченківський;Данила Щербаківського вул. (Щербакова);2;45;5;Нивки;5;49В;30;7
10455;28500;Подільський;Петропавлівська вул.;1;26,3;2;Дорогожичі;5;58;15,4;5
10457;66000;Оболонський;Озерна вул.;3;73;14;Героїв Дніпра;16;8;42,4;8,5
10458;55000;Дарницький;Григоренка Петра просп.;1;42;3;Позняки;16;36;18;8
10460;71000;Голосіївський;Рудницького Степана вул. (Вільямса академіка);1;51;4;Виставковий центр;14;3/7;20;15
10461;345950;Печерський;Андрія Верхогляда вул. (Драгомирова);3;138,38;15;Звіринецька;20;20;78,31;19,6
10463;289000;Шевченківський;Юрія Іллєнка вул. (Мельникова);4;170;12;Лук'янівська;25;18Б;96;21
10464;110000;Дарницький;Драгоманова вул.;4;125;6;Позняки;25;6а;80;14
10465;77000;Дарницький;Ревуцького вул.;4;74;8;Харківська;15;13;45;9
10466;78000;Дарницький;Ревуцького вул.;3;74;8;Харківська;16;13;40;8
10467;58999;Оболонський;Героїв полку 'Азов' вул. (Малиновського маршала);2;43;3;Оболонь;9;11б;25;7
10468;98000;Солом'янський;Промениста вул.;2;50;3;Васильківська;4;44;29;14
10469;385000;Голосіївський;Юлії Здановської вул. (Ломоносова);5;197;16;Виставковий центр;19;5;125;25
10470;22400;Святошинський;Олевська вул.;1;26,7;3;Академмістечко;16;13/50;1;1
10474;123500;Дарницький;Вербицького архітектора вул.;3;102;24;Харківська;25;1В;43;11
10475;75000;Оболонський;Йорданська вул. (Гавро Лайоша);3;59;6;Оболонь;9;22;41;7
10476;58000;Дарницький;Харківське шосе;1;36,7;8;Вирлиця;22;190;16,2;9,2
10477;25000;Дніпровський;Дмитра Багалія вул. (Пожарського);1;25;1;Дарниця;5;13;20;5
10478;41000;Солом'янський;Василенка Миколи вул.;2;46;1;Берестейська;5;8А;29;7
10479;80000;Дарницький;Вербицького архітектора вул.;1;44;5;Харківська;25;1В;17;12
10480;127000;Дніпровський;Воскресенська вул.;2;71;25;Дарниця;26;16А;33;18
10481;79900;Подільський;Івана Виговського вул. (Гречка маршала);1;47,2;3;Сирець;22;10-О;17,09;12,8
10483;136000;Дарницький;Причальна вул.;5;115;24;Осокорки;25;11;70;15
10486;170000;Голосіївський;Юлії Здановської вул. (Ломоносова);3;100,9;14;Виставковий центр;17;46/1;53,5;23,3
10491;72000;Голосіївський;Тадея Рильського бульв.;1;38,4;5;Теремки;9;4;12;14
10492;168500;Голосіївський;Братів Шеметів вул.;3;76,5;8;Теремки;8;9;27,4;21,9
10495;72000;Голосіївський;Наддніпрянське шосе;3;78,5;2;Видубичі;20;2А/4;35;13
10497;52000;Деснянський;Шолом-Алейхема вул.;1;48;2;Лісова;16;17-б;24;8
10500;214000;Дарницький;Срібнокільська вул.;4;142;20;Позняки;24;1;84;14,6
10502;60000;Дарницький;Ахматової Анни вул.;1;51;12;Позняки;25;22;20;14
10505;93500;Дніпровський;Каховська вул.;1;41,55;21;Лівобережна;25;62а;16;18
10507;71000;Шевченківський;Довнар-Запольського вул.;3;66;2;Політехнічний інститут;4;3/2;44;7
10509;85750;Голосіївський;Максимовича вул. (Трутенка Онуфрія);1;38;7;Виставковий центр;14;24б;15;11
10513;187000;Печерський;Василя Тютюнника вул. (Барбюса Анрі);1;52,4;7;Палац Україна;21;39;13;26
10514;91498;Шевченківський;Шолуденка вул.;1;48,3;12;Лук'янівська;24;30;14,5;16
10515;65000;Дніпровський;Краківська вул.;1;46;23;Чернігівська;26;27а;18;11
10516;79000;Дарницький;Крушельницькой Соломії вул.;2;60;1;Позняки;16;3а;35;10
10522;70999;Шевченківський;Бакинська вул.;1;48;17;Дорогожичі;25;37д;18,2;11,3
10523;101000;Дарницький;Дніпровська наб.;1;40;7;Славутич;25;16-Г;20;20
10526;52000;Святошинський;Академіка Шалімова;2;45;5;Святошин;5;25;18;7
10528;154500;Святошинський;Хмельницька вул.;3;91;11;Святошин;11;10;53;12
10529;249850;Голосіївський;Голосіївська вул.;3;102,5;17;Деміївська;20;13б;61,6;15,2
10530;100000;Дніпровський;Туманяна Ованеса вул.;1;56;3;Лівобережна;17;1а;33;10
10531;49500;Дніпровський;Григорія Чупринки вул. (Чудновського);2;44;5;Дарниця;5;2/8;30;6,1
10532;89000;Дарницький;Ревуцького вул.;2;55,7;9;Харківська;25;54А;35,3;5,6
10534;125000;Шевченківський;Чеховський пров.;1;47,4;4;Університет;6;11;23;7,8
10535;56900;Оболонський;Володимира Івасюка просп. (Героїв Сталінграда);1;35,9;2;Героїв Дніпра;16;51а;16,3;8
10536;27300;Шевченківський;Руданського вул.;1;36;9;Сирець;30;9А;13,33;12,4
10538;105000;Голосіївський;Васильківська вул.;2;42;5;Виставковий центр;24;100а;27;12
10540;85000;Голосіївський;Ясинуватський пров.;2;54;22;Деміївська;25;11;20;15
10543;48000;Оболонський;Оболонський просп.;1;34;9;Героїв Дніпра;9;37;18;8
10544;42000;Голосіївський;Васильківська вул.;2;40;5;Виставковий центр;5;49к.3;25;7
10545;49999;Деснянський;Кубанської України вул. (Жукова маршала);3;61;5;Лісова;5;19;45;8
10547;95999;Дарницький;Урлівська вул.;2;73;17;Осокорки;21;30;32;12
10548;68000;Голосіївський;Науки просп.;3;73,1;1;Голосіївська;5;42/1;50,2;8,4
10551;89000;Печерський;Андрія Верхогляда вул. (Драгомирова);3;70;5;Звіринецька;9;6б;42;8
10552;49000;Дніпровський;Плєханова вул.;1;32;4;Лівобережна;9;4а;15;7
10553;62000;Голосіївський;Голосіївський просп. (40-річчя Жовтня);2;49,2;4;Виставковий центр;4;99;23;7,1
